0.4,0,358.08,0.0,34.13,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,0.07,340.0,0.0,102.0,0,999,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,999.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
